Unique MASCOT RT (mins),Difference RT (mins)
6.8313,-0.087017
6.8313,-0.093283
6.8313,-0.084917
6.8313,-0.082833
6.8313,-0.07865
6.8313,-0.072383
6.8313,-0.095367
6.8313,-0.0682
6.8783,-0.0045
6.8783,0.045667
6.8783,0.06865
6.8783,0.054033
6.8783,0.0185
6.8783,-0.0086833
6.8783,-0.0065833
6.8783,-0.010767
6.8783,-0.00031667
6.8783,0.014317
6.8783,0.0038667
6.8783,-0.0024
6.8783,-0.081833
6.8783,-0.09855
6.8783,-0.0881
6.8783,-0.092283
6.8783,-0.017033
6.8783,-0.01495
6.8783,-0.019133
6.8783,-0.071383
6.8783,-0.0902
6.8783,-0.027483
6.8783,-0.0672
6.8783,-0.07975
6.8783,-0.012867
6.8783,-0.094367
6.8783,-0.058833
6.8783,-0.096467
6.8783,-0.065117
6.8783,-0.050483
6.8783,-0.073467
6.8783,-0.029583
6.8783,-0.042117
6.8783,-0.086017
6.8783,-0.063017
6.8783,-0.023317
6.8783,-0.0693
6.8783,-0.07765
6.8783,-0.033767
6.8783,-0.044217
6.8783,-0.054667
6.8783,-0.060933
6.8783,-0.052567
6.8783,-0.083917
6.8783,-0.040033
6.8783,-0.0463
6.8783,-0.037933
6.8783,-0.03585
6.8783,-0.075567
6.8783,-0.031667
6.8783,-0.0254
6.8783,-0.048383
6.8783,-0.05675
6.8783,-0.021217
6.9717,-0.094967
6.9717,0.088967
6.9717,-0.063617
6.9717,-0.01345
6.9717,-0.017633
6.9717,-0.021817
6.9717,-0.069883
6.9717,-0.015533
6.9717,-0.0657
6.9717,-0.03435
6.9717,-0.084517
6.9717,-0.061517
6.9717,-0.090783
6.9717,-0.0866
6.9717,0.084783
6.9717,-0.0448
6.9717,-0.0071833
6.9717,0.086883
6.9717,0.0827
6.9717,-0.01135
6.9717,0.09315
6.9717,-0.071967
6.9717,-0.038533
6.9717,-0.0678
6.9717,0.097333
6.9717,0.091067
6.9717,0.011633
6.9717,-0.025983
6.9717,-0.0050833
6.9717,0.0053667
6.9717,0.0011833
6.9717,-0.09705
6.9717,0.076433
6.9717,0.078517
6.9717,0.074333
6.9717,0.022083
6.9717,-0.0239
6.9717,0.0032667
6.9717,0.065983
6.9717,0.026267
6.9717,0.013717
6.9717,0.0806
6.9717,-0.0009
6.9717,0.034633
6.9717,-0.003
6.9717,0.02835
6.9717,0.042983
6.9717,0.02
6.9717,0.063883
6.9717,0.05135
6.9717,0.00745
6.9717,0.03045
6.9717,0.07015
6.9717,0.024167
6.9717,-0.080333
6.9717,0.015817
6.9717,0.0597
6.9717,0.04925
6.9717,0.0388
6.9717,0.032533
6.9717,0.0409
6.9717,0.00955
6.9717,0.053433
6.9717,0.047167
6.9717,0.055533
6.9717,0.057617
6.9717,0.0179
6.9717,0.0618
6.9717,0.068067
6.9717,0.045083
6.9717,0.036717
6.9717,0.07225
6.9836,-0.08305
6.9836,-0.0517
6.9836,-0.0015333
6.9836,-0.0057167
6.9836,-0.0099
6.9836,-0.057967
6.9836,-0.0036167
6.9836,-0.053783
6.9836,-0.022433
6.9836,-0.0935
6.9836,-0.0726
6.9836,-0.0496
6.9836,-0.078867
6.9836,-0.074683
6.9836,0.0967
6.9836,-0.032883
6.9836,0.0047333
6.9836,0.0988
6.9836,0.094617
6.9836,0.00056667
6.9836,-0.06005
6.9836,-0.026617
6.9836,-0.055883
6.9836,0.02355
6.9836,-0.014067
6.9836,0.0068333
6.9836,0.017283
6.9836,0.0131
6.9836,-0.085133
6.9836,0.08835
6.9836,0.090433
6.9836,0.08625
6.9836,0.034
6.9836,-0.011983
6.9836,0.015183
6.9836,0.0779
6.9836,0.038183
6.9836,0.025633
6.9836,0.092517
6.9836,0.011017
6.9836,0.04655
6.9836,0.0089167
6.9836,0.040267
6.9836,0.0549
6.9836,0.031917
6.9836,0.0758
6.9836,0.063267
6.9836,0.019367
6.9836,0.042367
6.9836,0.082067
6.9836,0.036083
6.9836,-0.068417
6.9836,0.027733
6.9836,0.071617
6.9836,0.061167
6.9836,0.050717
6.9836,0.04445
6.9836,0.052817
6.9836,0.021467
6.9836,0.06535
6.9836,0.059083
6.9836,0.06745
6.9836,0.069533
6.9836,0.029817
6.9836,0.073717
6.9836,0.079983
6.9836,0.057
6.9836,0.048633
6.9836,0.084167
7.0767,0.010017
7.0767,0.041367
7.0767,0.091533
7.0767,0.08735
7.0767,0.083167
7.0767,-0.044317
7.0767,0.0351
7.0767,0.08945
7.0767,0.039283
7.0767,0.070633
7.0767,-0.00043333
7.0767,-0.0715
7.0767,0.020467
7.0767,-0.052683
7.0767,0.043467
7.0767,-0.098667
7.0767,-0.042233
7.0767,-0.088217
7.0767,0.0142
7.0767,0.018383
7.0767,0.060183
7.0767,0.0978
7.0767,-0.0297
7.0767,0.093633
7.0767,-0.021333
7.0767,0.033017
7.0767,0.06645
7.0767,0.037183
7.0767,-0.084033
7.0767,-0.056867
7.0767,-0.05895
7.0767,0.079
7.0767,0.0999
7.0767,0.0079333
7.0767,0.081083
7.0767,0.02465
7.0941,0.027433
7.0941,0.058783
7.0941,-0.0269
7.0941,0.052517
7.0941,0.0567
7.0941,-0.085433
7.0941,0.08805
7.0941,0.016983
7.0941,-0.054083
7.0941,0.037883
7.0941,-0.035267
7.0941,-0.0917
7.0941,0.060883
7.0941,-0.08125
7.0941,-0.024817
7.0941,-0.0708
7.0941,0.031617
7.0941,0.0358
7.0941,0.0776
7.0941,-0.087517
7.0941,-0.012283
7.0941,-0.0039167
7.0941,0.050433
7.0941,0.083867
7.0941,0.0546
7.0941,-0.066617
7.0941,-0.03945
7.0941,-0.041533
7.0941,0.096417
7.0941,0.02535
7.0941,0.0985
7.0941,0.042067
7.1831,0.06205
7.1831,-0.019467
7.1831,0.0035167
7.1831,-0.0571
7.1831,0.034867
7.1831,0.053683
7.1831,-0.00275
7.1831,-0.04665
7.1831,0.0077
7.1831,0.064133
7.1831,-0.086367
7.1831,0.01815
7.1831,-0.06755
7.1831,0.0014333
7.1831,-0.08845
7.1831,-0.0759
7.1831,0.076667
7.1831,0.085033
7.1831,-0.063367
7.1831,0.022333
7.1831,0.0495
7.1831,0.047417
7.1945,-0.091683
7.1945,0.07345
7.1945,-0.0080667
7.1945,-0.089583
7.1945,0.014917
7.1945,-0.0457
7.1945,0.046267
7.1945,0.065083
7.1945,0.00865
7.1945,-0.03525
7.1945,0.0191
7.1945,0.075533
7.1945,-0.074967
7.1945,0.02955
7.1945,-0.05615
7.1945,0.012833
7.1945,-0.07705
7.1945,-0.0645
7.1945,0.088067
7.1945,0.096433
7.1945,-0.051967
7.1945,0.033733
7.1945,0.0609
7.1945,0.058817
7.285,-0.00115
7.285,-0.034583
7.285,0.082467
7.285,0.00095
7.285,-0.028317
7.285,0.044833
7.285,-0.015783
7.285,-0.026233
7.285,-0.0095
7.285,0.099183
7.285,0.055283
7.285,0.015567
7.285,0.034383
7.285,0.013483
7.285,0.026033
7.285,0.038567
7.3012,0.01505
7.3012,-0.018383
7.3012,0.098667
7.3012,0.01715
7.3012,-0.012117
7.3012,0.061033
7.3012,0.00041667
7.3012,-0.010033
7.3012,0.0067
7.3012,0.071483
7.3012,0.031767
7.3012,0.050583
7.3012,0.029683
7.3012,0.042233
7.3012,0.054767
7.4102,0.090633
7.4102,0.0969
7.4102,-0.099617
7.4102,-0.038967
7.4102,-0.011783
7.4102,0.098983
7.4102,-0.043183
7.4102,-0.062
7.4102,-0.053633
7.4102,-0.013883
7.4102,-0.018067
7.4102,-0.028517
7.4102,-0.07245
7.4276,-0.082217
7.4276,-0.021567
7.4276,0.0056167
7.4276,-0.025783
7.4276,-0.0446
7.4276,-0.09475
7.4276,-0.036233
7.4276,0.0035167
7.4276,-0.00066667
7.4276,-0.011117
7.4276,-0.05505
7.4276,-0.09685
7.5128,-0.066
7.5128,-0.017933
7.5128,0.0029667
7.5128,0.063617
7.5128,0.0908
7.5128,-0.082733
7.5128,0.0594
7.5128,0.040583
7.5128,-0.0095667
7.5128,-0.070183
7.5128,-0.020017
7.5128,-0.061833
7.5128,-0.059733
7.5128,0.04895
7.5128,0.0887
7.5128,-0.095267
7.5128,-0.09945
7.5128,-0.097367
7.5128,0.084517
7.5128,0.074067
7.5128,0.030133
7.5128,-0.05765
7.5128,-0.063917
7.5128,-0.011667
7.5128,-0.049283
7.5299,-0.048917
7.5299,-0.00085
7.5299,0.02005
7.5299,0.0807
7.5299,-0.06565
7.5299,0.076483
7.5299,0.057667
7.5299,-0.092817
7.5299,0.0075167
7.5299,-0.0531
7.5299,-0.0029333
7.5299,-0.04475
7.5299,-0.04265
7.5299,-0.097
7.5299,-0.08655
7.5299,0.066033
7.5299,-0.078183
7.5299,-0.082367
7.5299,-0.080283
7.5299,0.09115
7.5299,0.047217
7.5299,-0.040567
7.5299,-0.046833
7.5299,0.0054167
7.5299,-0.0322
7.6142,-0.062883
7.6142,0.035367
7.6142,-0.04615
7.6142,0.083433
7.6142,-0.0566
7.6142,-0.06705
7.6142,-0.083783
7.6142,-0.044067
7.6142,-0.077517
7.6142,0.018633
7.6142,-0.0378
7.6142,-0.041983
7.6142,-0.0085333
7.6142,-0.052433
7.6142,-0.02525
7.6142,0.0918
7.6142,0.031183
7.6142,0.08135
7.6142,-0.0587
7.6142,0.039533
7.6142,0.041633
7.6142,-0.012717
7.6142,-0.0022667
7.6142,-0.064967
7.6142,-0.087967
7.6142,-0.09005
7.6142,0.0061
7.6142,0.0019167
7.6142,0.004
7.6142,-0.021067
7.6142,0.043717
7.6142,0.03745
7.6142,-0.075417
7.6142,-0.031533
7.6142,-0.0796
7.6142,0.0897
7.6142,0.052083
7.6142,-0.033617
7.6319,-0.0452
7.6319,0.05305
7.6319,-0.028467
7.6319,-0.082817
7.6319,-0.038917
7.6319,-0.049367
7.6319,-0.0661
7.6319,-0.026383
7.6319,-0.059833
7.6319,0.036317
7.6319,-0.020117
7.6319,-0.0243
7.6319,-0.0849
7.6319,0.00915
7.6319,-0.03475
7.6319,-0.0075667
7.6319,0.048867
7.6319,0.099033
7.6319,-0.041017
7.6319,0.057217
7.6319,0.059317
7.6319,0.0049667
7.6319,0.015417
7.6319,-0.047283
7.6319,-0.070283
7.6319,-0.072367
7.6319,0.023783
7.6319,0.0196
7.6319,-0.093267
7.6319,0.021683
7.6319,-0.0033833
7.6319,0.0614
7.6319,0.055133
7.6319,-0.057733
7.6319,-0.01385
7.6319,-0.061917
7.6319,0.069767
7.6319,-0.015933
7.7207,0.043633
7.7207,0.060367
7.7207,-0.016983
7.7207,0.0060167
7.7207,0.049917
7.7207,0.039467
7.7207,0.022733
7.7207,0.06245
7.7207,0.029
7.7207,-0.019067
7.7207,0.068717
7.7207,0.064533
7.7207,0.0039333
7.7207,-0.0546
7.7207,-0.060867
7.7207,0.097983
7.7207,0.054083
7.7207,0.081267
7.7207,-0.029517
7.7207,0.047817
7.7207,0.0938
7.7207,-0.02325
7.7207,-0.098483
7.7207,0.04155
7.7207,-0.035783
7.7207,0.01855
7.7207,0.016467
7.7207,-0.025333
7.7207,-0.0044333
7.7207,0.08545
7.7207,-0.094317
7.7207,0.0311
7.7207,0.074983
7.7207,0.026917
7.7207,-0.067133
7.7207,0.0729
7.7207,-0.079683
7.7371,-0.0946
7.7371,0.060067
7.7371,0.0768
7.7371,-0.00055
7.7371,0.02245
7.7371,0.06635
7.7371,0.0559
7.7371,0.039167
7.7371,0.078883
7.7371,0.045433
7.7371,-0.0026333
7.7371,0.08515
7.7371,0.080967
7.7371,0.020367
7.7371,-0.038167
7.7371,-0.044433
7.7371,0.070517
7.7371,0.0977
7.7371,-0.013083
7.7371,0.06425
7.7371,-0.0068167
7.7371,-0.08205
7.7371,0.057983
7.7371,-0.01935
7.7371,0.034983
7.7371,0.0329
7.7371,-0.0089
7.7371,0.012
7.7371,-0.077883
7.7371,0.047533
7.7371,0.091417
7.7371,0.04335
7.7371,-0.086233
7.7371,-0.098783
7.7371,-0.0507
7.7371,0.089333
7.7371,-0.06325
7.8353,0.0035833
7.8353,-0.09675
7.8353,0.097633
7.8353,-0.090467
7.8353,0.09555
7.8353,0.060017
7.8353,0.05375
7.8353,-0.0842
7.8353,0.0851
7.8353,-0.044483
7.8353,-0.03195
7.8353,0.091367
7.8353,-0.00895
7.8353,0.016133
7.8353,0.078833
7.8353,0.089283
7.8353,-0.0633
7.8353,0.0203
7.8353,0.01195
7.8353,-0.0006
7.8353,0.047483
7.8353,-0.0194
7.8353,-0.0215
7.8353,-0.077933
7.8353,0.034933
7.853,0.021267
7.853,-0.079067
7.853,-0.072783
7.853,-0.089517
7.853,0.0777
7.853,0.071433
7.853,-0.066517
7.853,-0.0268
7.853,-0.087417
7.853,-0.014267
7.853,0.0087333
7.853,0.033817
7.853,-0.097867
7.853,0.096517
7.853,-0.083233
7.853,-0.045617
7.853,-0.093683
7.853,0.037983
7.853,0.029633
7.853,0.017083
7.853,-0.085333
7.853,0.065167
7.853,-0.099967
7.853,-0.0017167
7.853,-0.0038167
7.853,-0.06025
7.853,-0.095783
7.853,0.052617
7.9536,-0.041117
7.9536,-0.0432
7.9536,0.021583
7.9536,-0.028567
7.9536,-0.0055833
7.9536,0.027867
7.9536,0.011133
7.9536,-0.0223
7.9536,-0.0244
7.9536,0.034133
7.9536,-0.07665
7.9536,-0.0453
7.9536,-0.062017
7.9536,0.07385
7.9536,-0.07455
7.9536,0.013233
7.9536,0.086383
7.9536,0.0027833
7.9536,-0.030667
7.9536,-0.059933
7.9536,-0.068283
7.9536,0.017417
7.9536,-0.020217
7.9536,0.055033
7.9536,0.0069667
7.9536,-0.0034833
7.9536,-0.05575
7.9536,0.015317
7.9536,-0.018117
7.9536,-0.072467
7.9536,0.00068333
7.9536,0.098933
7.9536,-0.03275
7.9536,0.096833
7.9536,0.0404
7.9536,0.0048667
7.9536,-0.080833
7.972,-0.022733
7.972,-0.024817
7.972,0.039967
7.972,-0.010183
7.972,0.0128
7.972,0.04625
7.972,0.029517
7.972,-0.0039167
7.972,-0.0060167
7.972,0.052517
7.972,-0.058267
7.972,-0.026917
7.972,-0.043633
7.972,0.092233
7.972,-0.056167
7.972,0.031617
7.972,0.021167
7.972,-0.012283
7.972,-0.04155
7.972,-0.0499
7.972,0.0358
7.972,-0.0018333
7.972,0.073417
7.972,0.02535
7.972,0.0149
7.972,-0.037367
7.972,0.0337
7.972,0.00026667
7.972,-0.054083
7.972,0.019067
7.972,-0.014367
7.972,0.058783
7.972,0.02325
7.972,-0.06245
7.1498,-0.02345
7.1498,-0.04225
7.1498,0.0309
7.1498,0.097783
7.1498,0.043433
7.1498,-0.00255
7.1498,-0.048533
7.1498,-0.02135
7.1498,-0.017167
7.1498,-0.00045
7.1498,0.035083
7.1498,0.01835
7.1498,-0.040167
7.1498,0.014183
7.1498,0.0037333
7.1498,0.0058167
7.1498,-0.019267
7.1498,-0.0109
7.1498,-0.06525
7.1498,-0.029717
7.1498,0.039267
7.1498,-0.015083
7.1498,-0.0318
7.1498,-0.035983
7.1498,0.026717
7.1498,0.022533
7.1498,-0.025533
7.1498,-0.0046333
7.1498,0.016267
7.1498,0.01
7.1498,0.028817
6.4905,0.0425
6.4905,-0.036933
6.4905,-0.0662
6.4905,-0.089183
6.4905,-0.07455
6.4905,0.0404
6.4905,-0.013933
6.4905,0.01115
6.4905,-0.020217
6.4905,-0.09545
6.4905,-0.0097667
6.4905,-0.0223
6.4905,0.027867
6.4905,0.03205
6.4905,0.07385
6.4905,0.0195
6.4905,0.069667
6.4905,-0.03275
6.4905,0.05295
6.4905,0.044583
6.4905,0.017417
6.4999,0.051967
6.4999,-0.027467
6.4999,-0.056733
6.4999,-0.079717
6.4999,-0.065083
6.4999,0.049867
6.4999,-0.0044667
6.4999,-0.09435
6.4999,0.020617
6.4999,-0.01075
6.4999,-0.085983
6.4999,-0.098533
6.4999,-0.0003
6.4999,-0.012833
6.4999,0.037333
6.4999,0.041517
6.4999,0.083317
6.4999,0.028967
6.4999,0.079133
6.4999,-0.096433
6.4999,-0.023283
6.4999,0.062417
6.4999,0.05405
6.4999,0.026883
6.5958,0.0684
6.5958,0.039133
6.5958,0.01615
6.5958,0.030783
6.5958,0.0914
6.5958,0.0015167
6.5958,0.085117
6.5958,0.0098833
6.5958,-0.0026667
6.5958,0.095567
6.5958,0.083033
6.5958,-0.00685
6.5958,-0.00056667
6.5958,0.072583
6.5958,-0.011017
6.5958,-0.013117
6.5958,-0.02565
6.5958,-0.0089333
6.5958,-0.019383
6.5958,-0.00475
6.5958,-0.09045
6.5958,-0.098817
6.5958,-0.094633
6.5958,-0.021467
6.5958,-0.0152
6.5958,-0.096717
6.5958,-0.0173
6.5958,-0.023567
6.5958,-0.084183
6.5958,-0.088367
6.5958,-0.02775
6.5958,-0.086267
6.5958,-0.034017
6.5958,-0.029833
6.5958,-0.082083
6.5958,-0.092533
6.5958,-0.031917
6.5958,-0.0361
6.5958,-0.040283
6.5958,-0.0382
6.5958,-0.08
6.5958,-0.042383
6.5958,-0.075817
6.5958,-0.0779
6.5958,-0.050733
6.5958,-0.04865
6.5958,-0.04655
6.5958,-0.052833
6.5958,-0.044467
6.5958,-0.073733
6.5958,-0.06745
6.5958,-0.071633
6.5958,-0.057
6.5958,-0.0591
6.5958,-0.065367
6.5958,-0.061183
6.5958,-0.06955
6.5958,-0.063283
6.5958,-0.054917
6.6083,0.080867
6.6083,0.0516
6.6083,0.028617
6.6083,0.04325
6.6083,0.013983
6.6083,0.097583
6.6083,0.02235
6.6083,0.0098
6.6083,0.0955
6.6083,0.0056167
6.6083,0.0119
6.6083,0.08505
6.6083,0.00145
6.6083,-0.00065
6.6083,-0.0968
6.6083,-0.013183
6.6083,0.0035333
6.6083,-0.0069167
6.6083,-0.098883
6.6083,0.0077167
6.6083,-0.077983
6.6083,-0.0947
6.6083,-0.08635
6.6083,-0.092617
6.6083,-0.082167
6.6083,-0.009
6.6083,-0.0027333
6.6083,-0.090517
6.6083,-0.08425
6.6083,-0.0048333
6.6083,-0.0111
6.6083,-0.088433
6.6083,-0.071717
6.6083,-0.0759
6.6083,-0.015283
6.6083,-0.0738
6.6083,-0.02155
6.6083,-0.017367
6.6083,-0.069617
6.6083,-0.080067
6.6083,-0.01945
6.6083,-0.023633
6.6083,-0.027817
6.6083,-0.025733
6.6083,-0.067533
6.6083,-0.029917
6.6083,-0.06335
6.6083,-0.065433
6.6083,-0.038267
6.6083,-0.036183
6.6083,-0.034083
6.6083,-0.040367
6.6083,-0.032
6.6083,-0.061267
6.6083,-0.054983
6.6083,-0.059167
6.6083,-0.044533
6.6083,-0.046633
6.6083,-0.0529
6.6083,-0.048717
6.6083,-0.057083
6.6083,-0.050817
6.6083,-0.04245
6.7052,-0.091833
6.7052,-0.0981
6.7052,-0.041633
6.7052,-0.083467
6.7052,-0.045817
6.7052,-0.031183
6.7052,-0.043717
6.7052,-0.0061
6.7052,-0.022817
6.7052,-0.033267
6.7052,-0.03745
6.7052,-0.024917
6.7052,-0.01445
6.7052,-0.018633
6.7052,0.098417
6.7052,-0.0081833
6.7052,-0.012367
6.7052,0.096317
6.7052,0.00016667
6.7052,0.083783
6.7052,0.09005
6.7052,-0.0019167
6.7052,0.018983
6.7052,0.0022667
6.7052,0.010617
6.7052,0.00435
6.7052,0.0148
6.7052,0.087967
6.7052,0.094233
6.7052,0.00645
6.7052,0.012717
6.7052,-0.01655
6.7052,-0.010283
6.7052,0.092133
6.7052,-0.004
6.7052,0.085867
6.7052,0.0085333
6.7052,0.02525
6.7052,0.021067
6.7052,0.081683
6.7052,0.023167
6.7052,0.075417
6.7052,0.0796
6.7052,0.02735
6.7052,0.0169
6.7052,0.077517
6.7052,0.073333
6.7052,0.06915
6.7052,0.071233
6.7052,0.029433
6.7052,0.06705
6.7052,0.033617
6.7052,0.031533
6.7052,0.0587
6.7052,0.060783
6.7052,0.062883
6.7052,0.0566
6.7052,0.064967
6.7052,0.0357
6.7052,0.041983
6.7052,0.0378
6.7052,0.052433
6.7052,0.050333
6.7052,0.044067
6.7052,0.04825
6.7052,0.039883
6.7052,0.04615
6.7052,0.054517
6.7396,-0.057483
6.7396,-0.06375
6.7396,-0.0072833
6.7396,-0.049117
6.7396,-0.011467
6.7396,0.0031667
6.7396,-0.06585
6.7396,-0.08675
6.7396,-0.0093667
6.7396,-0.070033
6.7396,0.02825
6.7396,-0.078383
6.7396,0.011533
6.7396,0.0010833
6.7396,-0.0031
6.7396,0.0094333
6.7396,0.0199
6.7396,0.015717
6.7396,0.026167
6.7396,0.021983
6.7396,0.034517
6.7396,0.032433
6.7396,0.053333
6.7396,0.036617
6.7396,0.044967
6.7396,0.0387
6.7396,0.04915
6.7396,0.0408
6.7396,0.047067
6.7396,0.0178
6.7396,0.024067
6.7396,0.03035
6.7396,0.042883
6.7396,0.0596
6.7396,0.055417
6.7396,0.057517
6.7396,0.0617
6.7396,0.05125
6.7396,0.063783
6.7396,0.067967
6.7396,0.065883
6.7396,0.09305
6.7396,0.095133
6.7396,0.097233
6.7396,0.09095
6.7396,0.099317
6.7396,0.07005
6.7396,0.076333
6.7396,0.07215
6.7396,0.086783
6.7396,0.084683
6.7396,0.078417
6.7396,0.0826
6.7396,0.074233
6.7396,0.0805
6.7396,0.088867
6.8301,0.033033
6.8301,0.026767
6.8301,0.083233
6.8301,0.0414
6.8301,0.07905
6.8301,-0.09655
6.8301,-0.073567
6.8301,0.093683
6.8301,0.024667
6.8301,0.0037667
6.8301,-0.03385
6.8301,0.08115
6.8301,0.020483
6.8301,-0.0443
6.8301,-0.061033
6.8301,0.012133
6.8301,0.0916
6.8301,0.087417
6.8301,0.09995
6.8301,-0.069383
6.8421,0.045
6.8421,0.038733
6.8421,0.0952
6.8421,0.053367
6.8421,0.091017
6.8421,-0.084583
6.8421,-0.097133
6.8421,-0.088767
6.8421,-0.0616
6.8421,0.036633
6.8421,0.015733
6.8421,-0.021883
6.8421,-0.090867
6.8421,0.093117
6.8421,0.03245
6.8421,-0.032333
6.8421,-0.049067
6.8421,0.0241
6.8421,0.099383
6.8421,-0.057417
7.0478,-0.087833
7.0478,0.037567
7.0478,-0.071117
7.0478,0.08565
7.0478,-0.083667
7.0478,-0.0753
7.0478,-0.06275
7.0478,-0.069033
7.0478,-0.098283
7.0478,-0.0962
7.0478,-0.08575
7.0678,-0.067867
7.0678,0.057533
7.0678,-0.05115
7.0678,-0.088767
7.0678,-0.0637
7.0678,-0.055333
7.0678,-0.042783
7.0678,-0.0825
7.0678,-0.086683
7.0678,-0.049067
7.0678,-0.078317
7.0678,-0.09295
7.0678,-0.076233
7.0678,-0.099217
7.0678,-0.065783
7.0678,-0.097133
7.9831,0.094967
7.9831,-0.047167
8.0074,-0.022917
6.1039,-0.0013
6.1039,0.023783
6.1039,-0.038967
6.1039,-0.08495
6.1039,-0.026417
6.1039,0.017517
6.1039,-0.0515
6.1039,-0.068217
6.1039,-0.024333
6.1039,-0.022233
6.1039,0.013333
6.1039,-0.045233
6.1039,-0.01805
6.1039,-0.080767
6.1039,-0.013883
6.1039,-0.028517
6.1039,-0.064033
6.1039,0.088583
6.1039,0.0070667
6.1039,0.0217
6.1039,0.015417
6.1039,-0.053583
6.1039,-0.0075667
6.1039,-0.08285
6.1039,-0.055683
6.1039,0.03215
6.1039,-0.036867
6.1039,-0.066133
6.1039,0.03005
6.1039,-0.04105
6.1039,0.07395
6.1039,0.05095
6.1174,0.01225
6.1174,0.037333
6.1174,-0.025417
6.1174,-0.0714
6.1174,-0.012867
6.1174,0.031067
6.1174,-0.03795
6.1174,-0.054667
6.1174,-0.096467
6.1174,-0.010783
6.1174,-0.0086833
6.1174,0.026883
6.1174,-0.031683
6.1174,-0.098567
6.1174,-0.0045
6.1174,-0.067217
6.1174,-0.00033333
6.1174,-0.014967
6.1174,-0.050483
6.1174,0.020617
6.1174,0.03525
6.1174,0.028967
6.1174,-0.0923
6.1174,-0.040033
6.1174,0.0059833
6.1174,-0.0693
6.1174,-0.042133
6.1174,0.0457
6.1174,-0.023317
6.1174,-0.052583
6.1174,0.0436
6.1174,-0.0275
6.1174,0.0875
6.1174,0.0645
6.2066,0.063817
6.2066,0.017833
6.2066,0.076367
6.2066,-0.030233
6.2066,-0.023967
6.2066,-0.0177
6.2066,0.051283
6.2066,0.034567
6.2066,-0.051133
6.2066,-0.0072333
6.2066,0.07845
6.2066,0.08055
6.2066,-0.011417
6.2066,0.05755
6.2066,-0.04905
6.2066,-0.0093333
6.2066,0.084733
6.2066,-0.02605
6.2066,0.022017
6.2066,0.0889
6.2066,0.074267
6.2066,0.03875
6.2066,-0.04695
6.2066,-0.0992
6.2066,-0.019783
6.2066,-0.034417
6.2066,-0.0030667
6.2066,-0.055317
6.2066,0.0492
6.2066,0.095217
6.2066,0.019933
6.2066,-0.0365
6.2066,0.0471
6.2066,-0.0156
6.2066,0.065917
6.2066,0.03665
6.2066,-0.0386
6.2066,-0.040683
6.2066,0.061733
6.2158,-0.09635
6.2158,-0.098433
6.2158,0.07295
6.2158,0.026967
6.2158,0.0855
6.2158,-0.0211
6.2158,-0.014833
6.2158,-0.0085667
6.2158,0.060417
6.2158,0.0437
6.2158,-0.042
6.2158,0.0019
6.2158,0.087583
6.2158,0.089683
6.2158,-0.0022833
6.2158,0.066683
6.2158,-0.039917
6.2158,-0.0002
6.2158,0.093867
6.2158,-0.016917
6.2158,0.03115
6.2158,0.098033
6.2158,0.0834
6.2158,0.047883
6.2158,-0.037817
6.2158,-0.090067
6.2158,-0.01065
6.2158,-0.025283
6.2158,0.0060667
6.2158,-0.046183
6.2158,0.058333
6.2158,0.029067
6.2158,-0.027367
6.2158,0.056233
6.2158,-0.0064667
6.2158,0.07505
6.2158,0.045783
6.2158,-0.029467
6.2158,-0.03155
6.2158,0.070867
6.3376,-0.072717
6.3376,0.025517
6.3376,0.0025333
6.3376,-0.0121
6.3376,-0.081083
6.3376,0.023433
6.3376,-0.047633
6.3376,0.010883
6.3376,-0.08525
6.3376,-0.068533
6.3376,-0.06645
6.3376,-0.033
6.3376,-0.041367
6.3376,-0.049717
6.3376,-0.02255
6.3376,0.0067167
6.3376,0.079867
6.3376,-0.018367
6.3376,0.08195
6.3376,-0.083167
6.3376,0.08405
6.3376,-0.030917
6.3376,0.021333
6.3376,-0.020467
6.3376,0.0318
6.3376,0.0088
6.3376,-0.0058333
6.3376,-0.060167
6.3376,-0.0769
6.3376,0.096583
6.3376,0.075683
6.3376,-0.026733
6.3376,-0.04345
6.3376,0.015067
6.3376,-0.0978
6.3376,-0.04555
6.3376,0.0945
6.3376,-0.037183
6.3376,-0.02465
6.3376,-0.0351
6.3376,-0.056
6.3376,0.0924
6.3376,0.012983
6.3376,-0.078983
6.3376,-0.062267
6.3376,-0.08735
6.3376,-0.010017
6.3376,-0.051817
6.3376,0.01925
6.3376,0.090317
6.3376,-0.028817
6.3376,-0.039267
6.3469,-0.06345
6.3469,0.034783
6.3469,0.0118
6.3469,-0.0028333
6.3469,-0.071817
6.3469,0.0327
6.3469,-0.038367
6.3469,0.02015
6.3469,-0.075983
6.3469,-0.059267
6.3469,-0.0948
6.3469,-0.057183
6.3469,-0.023733
6.3469,-0.092717
6.3469,-0.0321
6.3469,-0.04045
6.3469,-0.013283
6.3469,0.015983
6.3469,0.089133
6.3469,-0.0091
6.3469,0.091217
6.3469,-0.0739
6.3469,0.093317
6.3469,-0.02165
6.3469,0.0306
6.3469,-0.0112
6.3469,0.041067
6.3469,0.018067
6.3469,0.0034333
6.3469,-0.0509
6.3469,-0.067633
6.3469,0.08495
6.3469,-0.017467
6.3469,-0.034183
6.3469,0.024333
6.3469,-0.088533
6.3469,-0.036283
6.3469,-0.098983
6.3469,-0.096883
6.3469,-0.027917
6.3469,-0.015383
